Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),,x_adj,y_adj
3,0,0,0,281.7,0,978099,0,0,0,,,
4,0,0,0,281.7,0,978099,0,0,0,,,
15,0,0,0,281.7,0,978099,0,0,0,,,
16,281.79,17.608,1,281.7,0,978099,-17.237,3.598,0,,,
17,281.8,17.636,1,281.7,-1,978099,-17.261,3.603,-0.308,,,
18,281.81,17.664,2,281.7,-2,978099,-17.28,3.61,-0.616,,,
19,281.81,13.116,0,281.7,-3,978099,-12.821,2.681,-0.686,,,
20,281.82,12.916,0,281.7,-4,978099,-12.612,2.637,-0.901,,,
21,281.82,12.836,0,281.7,-5,978099,-12.516,2.619,-1.119,,,
22,281.83,12.892,0,281.7,-6,978099,-12.55,2.626,-1.348,,,
23,281.83,12.964,10,281.7,-7,978099,-12.594,2.638,-1.58,,,
24,281.84,11.512,6,281.7,-8,978099,-11.158,2.337,-1.602,,,
25,281.84,10.288,6,281.7,-9,978099,-9.945,2.085,-1.609,,,
26,281.85,9.38,6,281.7,-10,978099,-9.041,1.895,-1.629,,,
27,281.85,8.608,16,281.7,-11,978099,-8.27,1.735,-1.642,,,
28,281.86,7.98,9,281.7,-12,978099,-7.639,1.603,-1.659,,,
29,281.86,7.464,8,281.7,-13,978099,-7.117,1.495,-1.679,,,
30,281.87,7.032,7,281.7,-14,978099,-6.677,1.403,-1.701,,,
31,281.88,6.648,5,281.7,-15,978099,-6.284,1.321,-1.721,,,
32,281.88,6.292,6,281.7,-16,978099,-5.919,1.245,-1.734,,,
1,0,0,0,281.88,0,978099,0,0,0,,,
2,0,0,0,281.88,0,978099,0,0,0,,,
3,0,0,0,281.88,0,978099,0,0,0,,,
4,0,0,0,281.88,0,978099,0,0,0,,,
15,0,0,0,281.88,0,978099,0,0,0,,,
16,281.97,17.62,2,281.88,0,978099,-17.237,3.654,0,,,
20,282,13.004,1,281.88,-4,978099,-12.689,2.695,-0.907,,,
21,282,12.876,0,281.88,-5,978099,-12.547,2.667,-1.122,,,
22,282.01,14.744,1,281.88,-6,978099,-14.343,3.049,-1.541,,,
23,282.01,12.964,9,281.88,-7,978099,-12.586,2.677,-1.58,,,
24,282.02,11.5,5,281.88,-8,978099,-11.139,2.37,-1.6,,,
25,282.02,10.288,6,281.88,-9,978099,-9.939,2.116,-1.609,,,
26,282.03,9.38,6,281.88,-10,978099,-9.035,1.924,-1.629,,,
27,282.03,8.612,11,281.88,-11,978099,-8.268,1.762,-1.643,,,
28,282.04,7.98,7,281.88,-12,978099,-7.634,1.627,-1.659,,,
29,282.04,7.46,6,281.88,-13,978099,-7.109,1.516,-1.678,,,
30,282.05,7.032,6,281.88,-14,978099,-6.673,1.424,-1.701,,,
31,282.06,6.648,5,281.88,-15,978099,-6.28,1.341,-1.721,,,
32,282.06,6.296,6,281.88,-16,978099,-5.919,1.265,-1.735,,,
1,0,0,0,281.88,0,978099,0,0,0,,,
2,0,0,0,281.88,0,978099,0,0,0,,,
3,0,0,0,281.88,0,978099,0,0,0,,,
4,0,0,0,281.88,0,978099,0,0,0,,,
15,0,0,0,281.88,0,978099,0,0,0,,,
16,281.97,17.62,2,281.88,0,978099,-17.237,3.654,0,,,
20,282,13.004,1,281.88,-4,978099,-12.689,2.695,-0.907,,,
21,282,12.876,0,281.88,-5,978099,-12.547,2.667,-1.122,,,
22,282.01,12.98,1,281.88,-6,978099,-12.627,2.684,-1.357,,,
23,282.01,12.964,9,281.88,-7,978099,-12.586,2.677,-1.58,,,
24,282.02,11.5,5,281.88,-8,978099,-11.139,2.37,-1.6,,,
25,282.02,10.288,6,281.88,-9,978099,-9.939,2.116,-1.609,,,
26,282.03,9.38,6,281.88,-10,978099,-9.035,1.924,-1.629,,,
27,282.03,8.612,11,281.88,-11,978099,-8.268,1.762,-1.643,,,
28,282.04,7.98,7,281.88,-12,978099,-7.634,1.627,-1.659,,,
29,282.04,7.46,6,281.88,-13,978099,-7.109,1.516,-1.678,,,
30,282.05,7.032,6,281.88,-14,978099,-6.673,1.424,-1.701,,,
31,282.06,6.648,5,281.88,-15,978099,-6.28,1.341,-1.721,,,
32,282.06,6.296,6,281.88,-16,978099,-5.919,1.265,-1.735,,,
1,0,0,0,282.06,0,978099,0,0,0,,,
2,0,0,0,282.06,0,978099,0,0,0,,,
3,0,0,0,282.06,0,978099,0,0,0,,,
4,0,0,0,282.06,0,978099,0,0,0,,,
15,0,0,0,282.06,0,978099,0,0,0,,,
17,282.16,17.68,1,282.06,-1,978099,-17.281,3.721,-0.309,,,
20,282.18,13.164,2,282.06,-4,978099,-12.837,2.768,-0.918,,,
21,282.18,12.94,0,282.06,-5,978099,-12.601,2.72,-1.128,,,
22,282.19,14.784,6,282.06,-6,978099,-14.372,3.102,-1.545,,,
23,282.19,12.948,9,282.06,-7,978099,-12.562,2.714,-1.578,,,
24,282.2,11.5,6,282.06,-8,978099,-11.131,2.405,-1.6,,,
25,282.2,10.276,7,282.06,-9,978099,-9.92,2.145,-1.608,,,
26,282.21,9.372,6,282.06,-10,978099,-9.021,1.95,-1.627,,,
27,282.21,8.604,10,282.06,-11,978099,-8.255,1.786,-1.642,,,
28,282.22,7.98,8,282.06,-12,978099,-7.629,1.651,-1.659,,,
29,282.22,7.46,7,282.06,-13,978099,-7.104,1.539,-1.678,,,
30,282.23,7.036,6,282.06,-14,978099,-6.672,1.446,-1.702,,,
31,282.24,6.652,6,282.06,-15,978099,-6.28,1.361,-1.722,,,
32,282.24,6.292,5,282.06,-16,978099,-5.911,1.282,-1.734,,,
1,0,0,0,282.06,0,978099,0,0,0,,,
2,0,0,0,282.06,0,978099,0,0,0,,,
3,0,0,0,282.06,0,978099,0,0,0,,,
4,0,0,0,282.06,0,978099,0,0,0,,,
15,0,0,0,282.06,0,978099,0,0,0,,,
16,282.15,17.648,3,282.06,0,978099,-17.253,3.714,0,,,
17,282.16,17.68,1,282.06,-1,978099,-17.281,3.721,-0.309,,,
18,282.17,17.712,1,282.06,-2,978099,-17.304,3.729,-0.618,,,
19,282.17,17.732,1,282.06,-3,978099,-17.31,3.733,-0.928,,,
20,282.18,13.164,2,282.06,-4,978099,-12.837,2.768,-0.918,,,
21,282.18,12.94,0,282.06,-5,978099,-12.601,2.72,-1.128,,,
22,282.19,14.784,6,282.06,-6,978099,-14.372,3.102,-1.545,,,
23,282.19,12.948,9,282.06,-7,978099,-12.562,2.714,-1.578,,,
24,282.2,11.5,6,282.06,-8,978099,-11.131,2.405,-1.6,,,
25,282.2,10.276,7,282.06,-9,978099,-9.92,2.145,-1.608,,,
26,282.21,9.372,6,282.06,-10,978099,-9.021,1.95,-1.627,,,
27,282.21,8.604,10,282.06,-11,978099,-8.255,1.786,-1.642,,,
28,282.22,7.98,8,282.06,-12,978099,-7.629,1.651,-1.659,,,
29,282.22,7.46,7,282.06,-13,978099,-7.104,1.539,-1.678,,,
30,282.23,7.036,6,282.06,-14,978099,-6.672,1.446,-1.702,,,
31,282.24,6.652,6,282.06,-15,978099,-6.28,1.361,-1.722,,,
32,282.24,6.292,5,282.06,-16,978099,-5.911,1.282,-1.734,,,
1,0,0,0,282.24,0,978300,0,0,0,,,
2,0,0,0,282.24,0,978300,0,0,0,,,
3,0,0,0,282.24,0,978300,0,0,0,,,
4,0,0,0,282.24,0,978300,0,0,0,,,
5,0,0,0,282.24,0,978300,0,0,0,,,
15,0,0,0,282.24,0,978300,0,0,0,,,
16,282.33,17.672,2,282.24,0,978300,-17.264,3.774,0,,,
20,282.36,17.544,11,282.24,-4,978300,-17.096,3.743,-1.224,,,
21,282.36,15.468,0,282.24,-5,978300,-15.052,3.298,-1.348,,,
22,282.37,14.76,8,282.24,-6,978300,-14.339,3.142,-1.543,,,
23,282.37,12.944,10,282.24,-7,978300,-12.549,2.752,-1.577,,,
24,282.38,11.492,6,282.24,-8,978300,-11.116,2.438,-1.599,,,
25,282.38,10.28,6,282.24,-9,978300,-9.917,2.177,-1.608,,,
26,282.39,9.376,5,282.24,-10,978300,-9.019,1.98,-1.628,,,
27,282.39,8.6,8,282.24,-11,978300,-8.245,1.811,-1.641,,,
28,282.4,7.984,6,282.24,-12,978300,-7.628,1.676,-1.66,,,
29,282.4,7.46,5,282.24,-13,978300,-7.099,1.561,-1.678,,,
30,282.41,7.036,6,282.24,-14,978300,-6.667,1.467,-1.702,,,
31,282.42,6.644,5,282.24,-15,978300,-6.268,1.379,-1.72,,,
32,282.42,6.296,6,282.24,-16,978300,-5.91,1.302,-1.735,,,
1,0,0,0,282.24,0,978300,0,0,0,,,
2,0,0,0,282.24,0,978300,0,0,0,,,
3,0,0,0,282.24,0,978300,0,0,0,,,
4,0,0,0,282.24,0,978300,0,0,0,,,
5,0,0,0,282.24,0,978300,0,0,0,,,
15,0,0,0,282.24,0,978300,0,0,0,,,
16,282.33,17.672,2,282.24,0,978300,-17.264,3.774,0,,,
20,282.36,13.256,0,282.24,-4,978300,-12.918,2.828,-0.925,,,
21,282.36,13.168,0,282.24,-5,978300,-12.814,2.808,-1.148,,,
22,282.37,14.76,8,282.24,-6,978300,-14.339,3.142,-1.543,,,
23,282.37,12.944,10,282.24,-7,978300,-12.549,2.752,-1.577,,,
24,282.38,11.492,6,282.24,-8,978300,-11.116,2.438,-1.599,,,
25,282.38,10.28,6,282.24,-9,978300,-9.917,2.177,-1.608,,,
26,282.39,9.376,5,282.24,-10,978300,-9.019,1.98,-1.628,,,
27,282.39,8.6,8,282.24,-11,978300,-8.245,1.811,-1.641,,,
28,282.4,7.984,6,282.24,-12,978300,-7.628,1.676,-1.66,,,
29,282.4,7.46,5,282.24,-13,978300,-7.099,1.561,-1.678,,,
30,282.41,7.036,6,282.24,-14,978300,-6.667,1.467,-1.702,,,
31,282.42,6.644,5,282.24,-15,978300,-6.268,1.379,-1.72,,,
32,282.42,6.296,6,282.24,-16,978300,-5.91,1.302,-1.735,,,
1,0,0,0,282.42,0,978300,0,0,0,,,
2,0,0,0,282.42,0,978300,0,0,0,,,
3,0,0,0,282.42,0,978300,0,0,0,,,
4,0,0,0,282.42,0,978300,0,0,0,,,
5,0,0,0,282.42,0,978300,0,0,0,,,
15,0,0,0,282.42,0,978300,0,0,0,,,
16,282.51,17.712,12,282.42,0,978300,-17.291,3.837,0,,,
17,282.52,17.732,4,282.42,-1,978300,-17.308,3.84,-0.309,,,
18,282.53,17.748,4,282.42,-2,978300,-17.315,3.845,-0.619,,,
19,282.53,17.76,4,282.42,-3,978300,-17.313,3.848,-0.929,,,
20,282.54,17.56,14,282.42,-4,978300,-17.1,3.8,-1.225,,,
21,282.54,15.472,8,282.42,-5,978300,-15.045,3.347,-1.348,,,
22,282.55,14.768,8,282.42,-6,978300,-14.337,3.189,-1.544,,,
23,282.55,12.928,10,282.42,-7,978300,-12.525,2.788,-1.576,,,
24,282.56,11.484,5,282.42,-8,978300,-11.101,2.471,-1.598,,,
25,282.56,10.284,6,282.42,-9,978300,-9.914,2.209,-1.609,,,
26,282.57,9.372,6,282.42,-10,978300,-9.009,2.007,-1.627,,,
27,282.57,8.596,8,282.42,-11,978300,-8.236,1.836,-1.64,,,
28,282.58,7.968,8,282.42,-12,978300,-7.607,1.696,-1.657,,,
29,282.58,7.468,6,282.42,-13,978300,-7.102,1.585,-1.68,,,
30,282.59,7.032,4,282.42,-14,978300,-6.659,1.487,-1.701,,,
31,282.6,6.648,7,282.42,-15,978300,-6.267,1.4,-1.721,,,
32,282.6,6.3,6,282.42,-16,978300,-5.91,1.321,-1.737,,,
1,0,0,0,282.42,0,978300,0,0,0,,,
2,0,0,0,282.42,0,978300,0,0,0,,,
3,0,0,0,282.42,0,978300,0,0,0,,,
4,0,0,0,282.42,0,978300,0,0,0,,,
5,0,0,0,282.42,0,978300,0,0,0,,,
15,0,0,0,282.42,0,978300,0,0,0,,,
16,282.51,17.712,12,282.42,0,978300,-17.291,3.837,0,,,
17,282.52,17.732,4,282.42,-1,978300,-17.308,3.84,-0.309,,,
18,282.53,17.748,4,282.42,-2,978300,-17.315,3.845,-0.619,,,
19,282.53,17.76,4,282.42,-3,978300,-17.313,3.848,-0.929,,,
20,282.54,17.56,14,282.42,-4,978300,-17.1,3.8,-1.225,,,
21,282.54,15.472,8,282.42,-5,978300,-15.045,3.347,-1.348,,,
22,282.55,14.768,8,282.42,-6,978300,-14.337,3.189,-1.544,,,
23,282.55,12.928,10,282.42,-7,978300,-12.525,2.788,-1.576,,,
24,282.56,11.484,5,282.42,-8,978300,-11.101,2.471,-1.598,,,
25,282.56,10.284,6,282.42,-9,978300,-9.914,2.209,-1.609,,,
26,282.57,9.372,6,282.42,-10,978300,-9.009,2.007,-1.627,,,
27,282.57,8.596,8,282.42,-11,978300,-8.236,1.836,-1.64,,,
28,282.58,7.968,8,282.42,-12,978300,-7.607,1.696,-1.657,,,
29,282.58,7.468,6,282.42,-13,978300,-7.102,1.585,-1.68,,,
30,282.59,7.032,4,282.42,-14,978300,-6.659,1.487,-1.701,,,
31,282.6,6.648,7,282.42,-15,978300,-6.267,1.4,-1.721,,,
32,282.6,6.3,6,282.42,-16,978300,-5.91,1.321,-1.737,,,
1,0,0,0,282.6,0,978300,0,0,0,,,
2,0,0,0,282.6,0,978300,0,0,0,,,
3,0,0,0,282.6,0,978300,0,0,0,,,
4,0,0,0,282.6,0,978300,0,0,0,,,
5,0,0,0,282.6,0,978300,0,0,0,,,
15,0,0,0,282.6,0,978300,0,0,0,,,
16,282.69,17.736,1,282.6,0,978300,-17.303,3.896,0,,,
20,282.72,17.588,10,282.6,-4,978300,-17.115,3.86,-1.227,,,
21,282.72,15.476,7,282.6,-5,978300,-15.039,3.395,-1.349,,,
22,282.73,14.764,9,282.6,-6,978300,-14.323,3.233,-1.543,,,
23,282.73,12.924,10,282.6,-7,978300,-12.512,2.827,-1.575,,,
24,282.74,11.484,5,282.6,-8,978300,-11.093,2.506,-1.598,,,
25,282.74,10.268,6,282.6,-9,978300,-9.892,2.236,-1.606,,,
26,282.75,9.376,6,282.6,-10,978300,-9.006,2.036,-1.628,,,
27,282.75,8.6,9,282.6,-11,978300,-8.234,1.863,-1.641,,,
28,282.76,7.976,10,282.6,-12,978300,-7.609,1.722,-1.658,,,
29,282.76,7.468,8,282.6,-13,978300,-7.097,1.607,-1.68,,,
30,282.77,7.036,5,282.6,-14,978300,-6.658,1.509,-1.702,,,
31,282.78,6.644,6,282.6,-15,978300,-6.259,1.419,-1.72,,,
32,282.78,6.296,6,282.6,-16,978300,-5.902,1.339,-1.735,,,
1,0,0,0,282.6,0,978300,0,0,0,,,
2,0,0,0,282.6,0,978300,0,0,0,,,
3,0,0,0,282.6,0,978300,0,0,0,,,
4,0,0,0,282.6,0,978300,0,0,0,,,
5,0,0,0,282.6,0,978300,0,0,0,,,
15,0,0,0,282.6,0,978300,0,0,0,,,
16,282.69,17.736,1,282.6,0,978300,-17.303,3.896,0,,,
20,282.72,17.588,10,282.6,-4,978300,-17.115,3.86,-1.227,,,
21,282.72,15.476,7,282.6,-5,978300,-15.039,3.395,-1.349,,,
22,282.73,14.764,9,282.6,-6,978300,-14.323,3.233,-1.543,,,
23,282.73,12.924,10,282.6,-7,978300,-12.512,2.827,-1.575,,,
24,282.74,11.484,5,282.6,-8,978300,-11.093,2.506,-1.598,,,
25,282.74,10.268,6,282.6,-9,978300,-9.892,2.236,-1.606,,,
26,282.75,9.376,6,282.6,-10,978300,-9.006,2.036,-1.628,,,
27,282.75,8.6,9,282.6,-11,978300,-8.234,1.863,-1.641,,,
28,282.76,7.976,10,282.6,-12,978300,-7.609,1.722,-1.658,,,
29,282.76,7.468,8,282.6,-13,978300,-7.097,1.607,-1.68,,,
30,282.77,7.036,5,282.6,-14,978300,-6.658,1.509,-1.702,,,
31,282.78,6.644,6,282.6,-15,978300,-6.259,1.419,-1.72,,,
32,282.78,6.296,6,282.6,-16,978300,-5.902,1.339,-1.735,,,
1,0,0,0,282.78,0,978300,0,0,0,,,
2,0,0,0,282.78,0,978300,0,0,0,,,
3,0,0,0,282.78,0,978300,0,0,0,,,
4,0,0,0,282.78,0,978300,0,0,0,,,
5,0,0,0,282.78,0,978300,0,0,0,,,
7,0,0,0,282.78,0,978300,0,0,0,,,
17,282.88,17.8,2,282.78,-1,978300,-17.35,3.964,-0.311,,,
20,282.9,17.592,9,282.78,-4,978300,-17.107,3.915,-1.227,,,
21,282.9,15.46,7,282.78,-5,978300,-15.012,3.438,-1.347,,,
22,282.91,14.756,9,282.78,-6,978300,-14.305,3.276,-1.542,,,
23,282.91,12.908,11,282.78,-7,978300,-12.488,2.862,-1.573,,,
24,282.92,11.48,5,282.78,-8,978300,-11.081,2.54,-1.598,,,
25,282.92,10.272,6,282.78,-9,978300,-9.889,2.268,-1.607,,,
26,282.93,9.372,6,282.78,-10,978300,-8.996,2.064,-1.627,,,
27,282.93,8.596,9,282.78,-11,978300,-8.224,1.888,-1.64,,,
28,282.94,7.976,9,282.78,-12,978300,-7.604,1.746,-1.658,,,
29,282.94,7.468,7,282.78,-13,978300,-7.092,1.629,-1.68,,,
30,282.95,7.036,6,282.78,-14,978300,-6.653,1.53,-1.702,,,
31,282.96,6.644,6,282.78,-15,978300,-6.254,1.438,-1.72,,,
32,282.96,6.296,5,282.78,-16,978300,-5.898,1.357,-1.735,,,
1,0,0,0,282.78,0,978300,0,0,0,,,
2,0,0,0,282.78,0,978300,0,0,0,,,
3,0,0,0,282.78,0,978300,0,0,0,,,
4,0,0,0,282.78,0,978300,0,0,0,,,
5,0,0,0,282.78,0,978300,0,0,0,,,
7,0,0,0,282.78,0,978300,0,0,0,,,
16,282.87,17.752,2,282.78,0,978300,-17.306,3.954,0,,,
17,282.88,17.8,2,282.78,-1,978300,-17.35,3.964,-0.311,,,
18,282.89,17.824,2,282.78,-2,978300,-17.365,3.971,-0.622,,,
19,282.89,17.836,2,282.78,-3,978300,-17.363,3.973,-0.933,,,
20,282.9,17.592,9,282.78,-4,978300,-17.107,3.915,-1.227,,,
21,282.9,15.46,7,282.78,-5,978300,-15.012,3.438,-1.347,,,
22,282.91,14.756,9,282.78,-6,978300,-14.305,3.276,-1.542,,,
23,282.91,12.908,11,282.78,-7,978300,-12.488,2.862,-1.573,,,
24,282.92,11.48,5,282.78,-8,978300,-11.081,2.54,-1.598,,,
25,282.92,10.272,6,282.78,-9,978300,-9.889,2.268,-1.607,,,
26,282.93,9.372,6,282.78,-10,978300,-8.996,2.064,-1.627,,,
27,282.93,8.596,9,282.78,-11,978300,-8.224,1.888,-1.64,,,
28,282.94,7.976,9,282.78,-12,978300,-7.604,1.746,-1.658,,,
29,282.94,7.468,7,282.78,-13,978300,-7.092,1.629,-1.68,,,
30,282.95,7.036,6,282.78,-14,978300,-6.653,1.53,-1.702,,,
31,282.96,6.644,6,282.78,-15,978300,-6.254,1.438,-1.72,,,
32,282.96,6.296,5,282.78,-16,978300,-5.898,1.357,-1.735,,,
1,0,0,0,282.96,0,978499,0,0,0,,,
2,0,0,0,282.96,0,978499,0,0,0,,,
3,0,0,0,282.96,0,978499,0,0,0,,,
4,0,0,0,282.96,0,978499,0,0,0,,,
5,0,0,0,282.96,0,978499,0,0,0,,,
7,0,0,0,282.96,0,978499,0,0,0,,,
15,0,0,0,282.96,0,978499,0,0,0,,,
16,283.05,17.776,2,282.96,0,978499,-17.317,4.014,0,,,
20,283.08,17.6,9,282.96,-4,978499,-17.102,3.97,-1.228,,,
21,283.08,15.204,12,282.96,-5,978499,-14.753,3.428,-1.325,,,
22,283.09,14.728,12,282.96,-6,978499,-14.267,3.315,-1.539,,,
23,283.09,12.896,11,282.96,-7,978499,-12.467,2.899,-1.572,,,
24,283.1,11.472,5,282.96,-8,978499,-11.065,2.573,-1.597,,,
25,283.1,10.276,7,282.96,-9,978499,-9.885,2.3,-1.608,,,
26,283.11,9.364,6,282.96,-10,978499,-8.982,2.09,-1.626,,,
27,283.11,8.584,7,282.96,-11,978499,-8.207,1.911,-1.638,,,
28,283.12,7.976,9,282.96,-12,978499,-7.598,1.77,-1.658,,,
29,283.12,7.472,6,282.96,-13,978499,-7.09,1.653,-1.681,,,
30,283.13,7.04,5,282.96,-14,978499,-6.652,1.552,-1.703,,,
31,283.14,6.648,6,282.96,-15,978499,-6.254,1.459,-1.721,,,
32,283.14,6.292,6,282.96,-16,978499,-5.89,1.375,-1.734,,,
1,0,0,0,282.96,0,978499,0,0,0,,,
2,0,0,0,282.96,0,978499,0,0,0,,,
3,0,0,0,282.96,0,978499,0,0,0,,,
4,0,0,0,282.96,0,978499,0,0,0,,,
5,0,0,0,282.96,0,978499,0,0,0,,,
7,0,0,0,282.96,0,978499,0,0,0,,,
15,0,0,0,282.96,0,978499,0,0,0,,,
16,283.05,17.776,2,282.96,0,978499,-17.317,4.014,0,,,
20,283.08,17.6,9,282.96,-4,978499,-17.102,3.97,-1.228,,,
21,283.08,15.204,12,282.96,-5,978499,-14.753,3.428,-1.325,,,
22,283.09,14.728,12,282.96,-6,978499,-14.267,3.315,-1.539,,,
23,283.09,12.896,11,282.96,-7,978499,-12.467,2.899,-1.572,,,
24,283.1,11.472,5,282.96,-8,978499,-11.065,2.573,-1.597,,,
25,283.1,10.276,7,282.96,-9,978499,-9.885,2.3,-1.608,,,
26,283.11,9.364,6,282.96,-10,978499,-8.982,2.09,-1.626,,,
27,283.11,8.584,7,282.96,-11,978499,-8.207,1.911,-1.638,,,
28,283.12,7.976,9,282.96,-12,978499,-7.598,1.77,-1.658,,,
29,283.12,7.472,6,282.96,-13,978499,-7.09,1.653,-1.681,,,
30,283.13,7.04,5,282.96,-14,978499,-6.652,1.552,-1.703,,,
31,283.14,6.648,6,282.96,-15,978499,-6.254,1.459,-1.721,,,
32,283.14,6.292,6,282.96,-16,978499,-5.89,1.375,-1.734,,,
1,0,0,0,283.14,0,978499,0,0,0,,,
2,0,0,0,283.14,0,978499,0,0,0,,,
3,0,0,0,283.14,0,978499,0,0,0,,,
4,0,0,0,283.14,0,978499,0,0,0,,,
5,0,0,0,283.14,0,978499,0,0,0,,,
15,0,0,0,283.14,0,978499,0,0,0,,,
16,283.23,17.796,1,283.14,0,978499,-17.324,4.073,0,,,
19,283.25,17.892,2,283.14,-3,978499,-17.392,4.095,-0.936,,,
20,283.26,17.616,10,283.14,-4,978499,-17.105,4.028,-1.229,,,
21,283.26,15.476,8,283.14,-5,978499,-15.006,3.536,-1.349,,,
22,283.27,14.724,9,283.14,-6,978499,-14.253,3.359,-1.539,,,
23,283.27,12.888,12,283.14,-7,978499,-12.45,2.936,-1.571,,,
24,283.28,11.468,5,283.14,-8,978499,-11.053,2.607,-1.596,,,
25,283.28,10.268,6,283.14,-9,978499,-9.87,2.33,-1.606,,,
26,283.29,9.352,7,283.14,-10,978499,-8.964,2.116,-1.624,,,
27,283.29,8.588,8,283.14,-11,978499,-8.204,1.938,-1.639,,,
28,283.3,7.976,8,283.14,-12,978499,-7.593,1.793,-1.658,,,
29,283.3,7.464,6,283.14,-13,978499,-7.078,1.673,-1.679,,,
30,283.31,7.032,6,283.14,-14,978499,-6.64,1.571,-1.701,,,
31,283.32,6.652,7,283.14,-15,978499,-6.253,1.479,-1.722,,,
32,283.32,6.296,7,283.14,-16,978499,-5.889,1.394,-1.735,,,
1,0,0,0,283.14,0,978499,0,0,0,,,
2,0,0,0,283.14,0,978499,0,0,0,,,
3,0,0,0,283.14,0,978499,0,0,0,,,
4,0,0,0,283.14,0,978499,0,0,0,,,
5,0,0,0,283.14,0,978499,0,0,0,,,
15,0,0,0,283.14,0,978499,0,0,0,,,
16,283.23,17.796,1,283.14,0,978499,-17.324,4.073,0,,,
17,283.24,17.856,1,283.14,-1,978499,-17.379,4.086,-0.312,,,
18,283.25,17.872,3,283.14,-2,978499,-17.386,4.091,-0.624,,,
19,283.25,17.892,2,283.14,-3,978499,-17.392,4.095,-0.936,,,
20,283.26,17.616,10,283.14,-4,978499,-17.105,4.028,-1.229,,,
21,283.26,15.476,8,283.14,-5,978499,-15.006,3.536,-1.349,,,
22,283.27,14.724,9,283.14,-6,978499,-14.253,3.359,-1.539,,,
23,283.27,12.888,12,283.14,-7,978499,-12.45,2.936,-1.571,,,
24,283.28,11.468,5,283.14,-8,978499,-11.053,2.607,-1.596,,,
25,283.28,10.268,6,283.14,-9,978499,-9.87,2.33,-1.606,,,
26,283.29,9.352,7,283.14,-10,978499,-8.964,2.116,-1.624,,,
27,283.29,8.588,8,283.14,-11,978499,-8.204,1.938,-1.639,,,
28,283.3,7.976,8,283.14,-12,978499,-7.593,1.793,-1.658,,,
29,283.3,7.464,6,283.14,-13,978499,-7.078,1.673,-1.679,,,
30,283.31,7.032,6,283.14,-14,978499,-6.64,1.571,-1.701,,,
31,283.32,6.652,7,283.14,-15,978499,-6.253,1.479,-1.722,,,
32,283.32,6.296,7,283.14,-16,978499,-5.889,1.394,-1.735,,,
1,0,0,0,283.32,0,978499,0,0,0,,,
2,0,0,0,283.32,0,978499,0,0,0,,,
3,0,0,0,283.32,0,978499,0,0,0,,,
4,0,0,0,283.32,0,978499,0,0,0,,,
5,0,0,0,283.32,0,978499,0,0,0,,,
15,0,0,0,283.32,0,978499,0,0,0,,,
20,283.44,17.64,10,283.32,-4,978499,-17.116,4.087,-1.231,,,
21,283.44,15.48,8,283.32,-5,978499,-14.999,3.584,-1.349,,,
22,283.45,14.716,9,283.32,-6,978499,-14.235,3.402,-1.538,,,
23,283.45,12.884,13,283.32,-7,978499,-12.437,2.974,-1.57,,,
24,283.46,11.456,5,283.32,-8,978499,-11.033,2.639,-1.594,,,
25,283.46,10.264,6,283.32,-9,978499,-9.859,2.36,-1.606,,,
26,283.47,9.356,13,283.32,-10,978499,-8.961,2.145,-1.625,,,
27,283.47,8.584,8,283.32,-11,978499,-8.194,1.963,-1.638,,,
28,283.48,7.98,9,283.32,-12,978499,-7.591,1.818,-1.659,,,
29,283.48,7.468,6,283.32,-13,978499,-7.076,1.696,-1.68,,,
30,283.49,7.036,5,283.32,-14,978499,-6.639,1.593,-1.702,,,
31,283.5,6.652,6,283.32,-15,978499,-6.248,1.499,-1.722,,,
32,283.5,6.3,6,283.32,-16,978499,-5.889,1.414,-1.737,,,
1,0,0,0,283.32,0,978499,0,0,0,,,
2,0,0,0,283.32,0,978499,0,0,0,,,
3,0,0,0,283.32,0,978499,0,0,0,,,
4,0,0,0,283.32,0,978499,0,0,0,,,
5,0,0,0,283.32,0,978499,0,0,0,,,
15,0,0,0,283.32,0,978499,0,0,0,,,
16,283.41,17.836,1,283.32,0,978499,-17.35,4.136,0,,,
20,283.44,17.64,10,283.32,-4,978499,-17.116,4.087,-1.231,,,
21,283.44,15.48,8,283.32,-5,978499,-14.999,3.584,-1.349,,,
22,283.45,14.716,9,283.32,-6,978499,-14.235,3.402,-1.538,,,
23,283.45,12.884,13,283.32,-7,978499,-12.437,2.974,-1.57,,,
24,283.46,11.456,5,283.32,-8,978499,-11.033,2.639,-1.594,,,
25,283.46,10.264,6,283.32,-9,978499,-9.859,2.36,-1.606,,,
26,283.47,9.356,13,283.32,-10,978499,-8.961,2.145,-1.625,,,
27,283.47,8.584,8,283.32,-11,978499,-8.194,1.963,-1.638,,,
28,283.48,7.98,9,283.32,-12,978499,-7.591,1.818,-1.659,,,
29,283.48,7.468,6,283.32,-13,978499,-7.076,1.696,-1.68,,,
30,283.49,7.036,5,283.32,-14,978499,-6.639,1.593,-1.702,,,
31,283.5,6.652,6,283.32,-15,978499,-6.248,1.499,-1.722,,,
32,283.5,6.3,6,283.32,-16,978499,-5.889,1.414,-1.737,,,
1,0,0,0,283.5,0,978499,0,0,0,,,
2,0,0,0,283.5,0,978499,0,0,0,,,
3,0,0,0,283.5,0,978499,0,0,0,,,
